After After IN O O O
and and CC O O O
are are VBP O I-V B-VP
faced faced VBN O I-V B-VP
with with IN O O O
poverty poverty NN O O B-NP
; ; , O O O
working working VBG O I-V O
women women NNS O O O
find find VBP O I-V B-VP
themselves themselves PRP O O I-VP
squeezed squeezed VBN O I-V B-VP
between between IN O O O
the the DT O O B-NP
exhausting exhausting VBG O I-V I-NP
demands demands NNS O I-V I-NP
of of IN O O O
children children NNS O O B-NP
and and CC O O I-NP
housework housework NN O O I-NP
on on IN O O O
the the DT O O B-NP
one one CD O O I-NP
hand hand NN O O I-NP
and and CC O O O
their their PRP$ O O B-NP
jobs jobs NNS O O I-NP
on on IN O O O
the the DT O O B-NP
other other JJ O O I-NP
, , , O O O
while while IN O O O
at at IN O O O
the the DT O O B-NP
same same JJ O O I-NP
time time NN O O I-NP
many many JJ O O O
single single JJ O O O
women women NNS O O O
face face VBP O I-V B-VP
a a DT O O B-NP
daily daily JJ O O I-NP
battle battle NN O I-V I-NP
with with IN O O O
loneliness loneliness NN O O B-NP
. . . O O O

At At IN O O O
the the DT O O B-NP
age age NN O O I-NP
of of IN O O O
50 50 CD B-PERSON O B-NP
, , , O O O
some some DT O O O
people people NNS O O O
already already RB O O O
have have VBP O I-V B-VP
grandchildren grandchildren NNS O O B-NP
at at IN O O O
their their PRP$ O O B-NP
knee knee NN O O I-NP
, , , O O O
while while IN O O O
others others NNS O O O
are are VBP O I-V B-VP
getting getting VBG O I-V B-VP
married married JJ O O I-VP
for for IN O O I-VP
the the DT O O B-NP
first first JJ O O I-NP
time time NN O O I-NP
. . . O O O

With With IN O O O
more more JJR O O B-ADJP
and and CC O O I-ADJP
more more JJR O O I-ADJP
people people NNS O O O
remaining remaining VBG O I-V B-VP
single single JJ O O I-VP
, , , O O O
rising rising VBG O I-V B-NP
divorce divorce NN O O I-NP
rates rates NNS O O I-NP
, , , O O O
growing growing VBG O I-V B-NP
numbers numbers NNS O O I-NP
of of IN O O O
unmarried unmarried JJ O O B-NP
mothers mothers NNS O O I-NP
, , , O O O
increasing increasing VBG O I-V B-NP
occurrence occurrence NN O O I-NP
of of IN O O O
infertility infertility NN O O B-NP
, , , O O O
and and CC O O O
the the DT O O B-NP
emergence emergence NN O O I-NP
of of IN O O O
large large JJ O O B-NP
numbers numbers NNS O O I-NP
of of IN O O O
families families NNS O O B-NP
where where WRB O O B-SBAR
husband husband NN O O I-SPAR
and and CC O O I-SPAR
wife wife NN O O I-SPAR
live live VBP O I-V B-VP
in in IN O O I-VP
different different JJ O O B-NP
cities cities NNS O O I-NP
, , , O O O
or or CC O O O
even even RB O O O
- - , O O O
as as IN O O O
for for IN O O O
many many JJ O O B-NP
expatriate expatriate JJ O O I-NP
Taiwanese Taiwanese JJ B-NORP O I-NP
business business NN O O I-NP
people people NNS O O I-NP
- - , O O O
in in IN O O O
different different JJ O O B-NP
countries countries NNS O O I-NP
, , , O O O
many many JJ O O B-NP
middle middle NN O O B-ADJP
- - HYPH O O I-ADJP
aged aged JJ O O I-ADJP
people people NNS O O O
's 's POS O O O
carefully carefully RB O O B-ADJP
laid laid VBN O I-V I-ADJP
life life NN O O O
plans plans NNS O O O
have have VBP O I-V B-VP
suddenly suddenly RB O O I-VP
come come VBN O I-V B-VP
to to IN O O I-VP
nothing nothing NN O O B-NP
. . . O O O

Hospital Hospital NN O O B-NP
worker worker NN O O I-NP
Lin Lin NNP B-PERSON O B-NP
Mei Mei NNP I-PERSON O I-NP
- - HYPH I-PERSON O I-NP
lun lun NNP I-PERSON O I-NP
-LRB- -LRB- -LRB- O O O
not not RB O O O
her her PRP$ O O B-NP
real real JJ O O I-NP
name name NN O O I-NP
-RRB- -RRB- -RRB- O O O
, , , O O O
lives lives VBZ O I-V B-VP
in in IN O O I-VP
Kaohsiung Kaohsiung NNP B-GPE O B-NP
with with IN O O O
her her PRP$ O O B-NP
two two CD B-CARDINAL O I-NP
children children NNS O O I-NP
. . . O O O

Her Her PRP$ O O O
ex-husband ex-husband NN O O O
works works VBZ O I-V B-VP
in in IN O O I-VP
Tainan Tainan NNP B-GPE O B-NP
, , , O O O
and and CC O O O
for for IN O O O
many many JJ O O B-NP
years years NNS O O I-NP
during during IN O O O
their their PRP$ O O B-NP
marriage marriage NN O O I-NP
he he PRP O O O
only only RB O O O
came came VBD O I-V B-VP
home home RB O O I-VP
at at IN O O I-VP
weekends weekends NNS O O B-NP
. . . O O O

Early Early RB O O O
last last JJ O O O
year year NN O O O
a a DT O O O
late late JJ O O O
- - HYPH O O O
night night NN O O O
phone phone NN O O O
call call NN O O O
shattered shattered VBD O I-V B-VP
the the DT O O B-NP
peaceful peaceful JJ O O I-NP
life life NN O O I-NP
she she PRP O O I-SPAR
had had VBD O I-V B-VP
worked worked VBN O I-V B-VP
so so RB O O I-VP
hard hard RB O O I-VP
to to TO O O B-VP
build build VB O I-V B-VP
. . . O O O

At At IN O O O
the the DT O O B-NP
other other JJ O O I-NP
end end NN O O I-NP
was was VBD O I-V B-VP
a a DT O O B-NP
woman woman NN O O I-NP
who who WP O O B-SBAR
venomously venomously RB O O I-SPAR
demanded demanded VBD O I-V B-VP
that that IN O O B-SBAR
Lin Lin NNP B-PERSON O I-SPAR
Mei Mei NNP I-PERSON O I-SPAR
- - HYPH I-PERSON O I-SPAR
lun lun NNP I-PERSON O I-SPAR
give give VB O I-V B-VP
up up RP O O I-VP
her her PRP$ O O B-NP
husband husband NN O O I-NP
, , , O O O
or or CC O O O
she she PRP O O O
would would MD O O B-VP
bring bring VB O I-V B-VP
along along RP O O I-VP
her her PRP$ O O B-NP
three three CD B-DATE O B-NP
- - HYPH I-DATE O I-NP
and and CC I-DATE O I-NP
- - HYPH I-DATE O I-NP
a a DT I-DATE O I-NP
- - HYPH I-DATE O I-NP
half half NN I-DATE O I-NP
- - HYPH I-DATE O I-NP
year year NN I-DATE O I-NP
- - HYPH I-DATE O O
old old JJ I-DATE O O
illegitimate illegitimate JJ O O O
son son NN O O O
and and CC O O O
make make VB O I-V B-VP
a a DT O O B-NP
scene scene NN O O I-NP
at at IN O O O
the the DT O O B-NP
hospital hospital NN O O I-NP
! ! . O O O

The The DT O O B-NP
unbearable unbearable JJ O O I-NP
anguish anguish NN O O I-NP
of of IN O O O
being being VBG O I-V B-NP

" " `` O O O
Actually Actually RB O O O
, , , O O O
it it PRP O O O
's 's VBZ O I-V B-VP
not not RB O O I-VP
as as IN O O I-VP
if if IN O O I-VP
I I PRP O O I-VP
did did VBD O I-V B-VP
n't n't RB O O I-VP
have have VB O I-V B-VP
my my PRP$ O O B-NP
suspicions suspicions NNS O O I-NP
all all PDT O O O
those those DT O O O
years years NNS O O O
. . . O O O

But But CC O O O
I I PRP O O O
never never RB O O O
thought thought VBD O I-V B-VP
things things NNS O O I-SPAR
would would MD O O B-VP
turn turn VB O I-V B-VP
out out RP O O I-VP
so so RB O O I-VP
awful awful JJ O O I-VP
! ! . O O O

How How WRB O O O
could could MD O O O
I I PRP O O O
have have VB O I-V B-VP
been been VBN O I-V B-VP
such such PDT O O I-VP
a a DT O O I-VP
fool fool NN O O I-VP
? ? . O O O
" " '' O O O

For For IN O O O
the the DT B-DATE O B-NP
next next JJ I-DATE O I-NP
six six CD I-DATE O I-NP
months months NNS I-DATE O I-NP
, , , O O O
Lin Lin NNP B-PERSON O O
Mei Mei NNP I-PERSON O O
- - HYPH I-PERSON O O
lun lun NNP I-PERSON O O
could could MD O O B-VP
hardly hardly RB O O I-VP
sleep sleep VB O I-V B-VP
or or CC O O I-VP
eat eat VB O I-V I-VP
. . . O O O

By By IN O O O
day day NN O O B-NP
she she PRP O O O
dragged dragged VBD O I-V B-VP
herself herself PRP O O B-NP
to to IN O O O
work work NN O O B-NP
like like IN O O O
a a DT O O B-NP
zombie zombie NN O O I-NP
, , , O O O
but but CC O O O
in in IN O O O
the the DT O O B-NP
middle middle NN O O I-NP
of of IN O O O
the the DT O O B-NP
night night NN O O I-NP
she she PRP O O O
would would MD O O B-VP
wake wake VB O I-V B-VP
with with IN O O I-VP
a a DT O O B-NP
start start NN O I-V I-NP
, , , O O O
her her PRP$ O O O
heart heart NN O O O
pounding pounding VBG O I-V B-VP
so so RB O O I-VP
hard hard RB O O I-VP
she she PRP O O I-SPAR
could could MD O O B-VP
n't n't RB O O I-VP
breathe breathe VB O I-V B-VP
. . . O O O

The The DT O O O
affair affair NN O O O
finally finally RB O O O
ended ended VBD O I-V B-VP
in in IN O O I-VP
divorce divorce NN O O B-NP
, , , O O O
but but CC O O O
the the DT O O O
upside upside NN O O O
is is VBZ O I-V B-VP
that that IN O O I-VP
since since IN O O I-VP
then then RB O O I-VP
her her PRP$ O O I-VP
ex ex NN O O I-VP
has has VBZ O I-V B-VP
actually actually RB O O I-VP
behaved behaved VBN O I-V B-VP
better better RBR O O I-VP
, , , O O I-VP
for for IN O O I-VP
he he PRP O O I-VP
has has VBZ O I-V B-VP
begun begun VBN O I-V B-VP
to to TO O O B-VP
commute commute VB O I-V B-VP
back back RB O O I-VP
to to IN O O I-VP
Kaohsiung Kaohsiung NNP B-GPE O B-NP
from from IN O O O
Tainan Tainan NNP B-GPE O B-NP
every every DT O O O
day day NN O O O
, , , O O O
and and CC O O O
is is VBZ O I-V B-VP
much much RB O O B-ADJP
more more JJR O O I-ADJP
patient patient NN O O I-ADJP
with with IN O O O
his his PRP$ O O B-NP
son son NN O O I-NP
and and CC O O I-NP
daughter daughter NN O O I-NP
than than IN O O O
before before RB O O O
. . . O O O

At At IN O O O
present present JJ O O B-ADJP
they they PRP O O O
are are VBP O I-V B-VP
planning planning VBG O I-V B-VP
to to TO O O B-VP
remarry remarry VB O I-V B-VP
, , , O O O
but but CC O O O
Lin Lin NNP B-PERSON O O
worries worries VBZ O I-V B-VP
that that IN O O B-SBAR
once once IN O O I-SPAR
her her PRP$ O O I-SPAR
husband husband NN O O I-SPAR
is is VBZ O I-V B-VP
again again RB O O I-VP
bound bound VBN O I-V B-VP
by by IN O O O
the the DT O O B-NP
chains chains NNS O O I-NP
of of IN O O O
marriage marriage NN O O B-NP
, , , O O O
he he PRP O O O
might might MD O O B-VP
return return VB O I-V B-VP
to to IN O O I-VP
his his PRP$ O O B-NP
old old JJ O O I-NP
ways ways NNS O O I-NP
. . . O O O

" " `` O O O
Life Life NN O O B-NP
in in IN O O O
middle middle JJ O O B-NP
age age NN O O I-NP
is is VBZ O I-V B-VP
like like IN O O I-VP
trying trying VBG O I-V B-VP
to to TO O O B-VP
put put VB O I-V B-VP
together together RB O O I-VP
a a DT O O B-NP
jigsaw jigsaw NN O O I-NP
puzzle puzzle NN O O I-NP
in in IN O O O
a a DT O O B-NP
gale gale NN O O I-NP
. . . O O O

The The DT O O O
more more RBR O O O
you you PRP O O I-SPAR
look look VBP O I-V B-VP
at at IN O O I-VP
the the DT O O B-NP
parts parts NNS O O I-NP
you you PRP O O I-SPAR
've 've VBP O I-V B-VP
already already RB O O I-VP
assembled assembled VBN O I-V B-VP
, , , O O O
the the DT O O O
more more RBR O O O
disjointed disjointed JJ O O O
and and CC O O O
ugly ugly JJ O O O
they they PRP O O O
seem seem VBP O I-V B-VP
; ; , O O O
but but CC O O O
it it PRP O O O
's 's VBZ O I-V B-VP
the the DT O O B-NP
parts parts NNS O O I-NP
you you PRP O O I-SPAR
ca ca MD O O B-VP
n't n't RB O O I-VP
finish finish VB O I-V B-VP
that that WDT O O B-SBAR
you you PRP O O I-SPAR
long long VBP O I-V B-VP
for for IN O O I-VP
more more RBR O O O
and and CC O O O
more more RBR O O O
, , , O O O
even even RB O O O
though though IN O O O
you you PRP O O O
know know VBP O I-V B-VP
there there EX O O I-SPAR
's 's VBZ O I-V B-VP
precious precious JJ O O I-VP
little little JJ O O I-VP
hope hope NN O O I-VP
you you PRP O O I-SPAR
'll 'll MD O O B-VP
ever ever RB O O I-VP
get get VB O I-V B-VP
them them PRP O O I-VP
done done VBN O I-V B-VP
. . . O O O
" " '' O O O

Ms. Ms. NNP O O B-NP
Lin Lin NNP B-PERSON O I-NP
, , , O O O
who who WP O O B-SBAR
turned turned VBD O I-V B-VP
40 40 CD B-DATE O I-VP
this this DT B-DATE O I-VP
year year NN I-DATE O I-VP
, , , O O O
says says VBZ O I-V B-VP
with with IN O O I-VP
an an DT O O B-NP
air air NN O O I-NP
of of IN O O O
resignation resignation NN O O B-NP
that that IN O O B-SBAR
if if IN O O I-SPAR
a a DT O O B-NP
gust gust NN O O I-NP
of of IN O O O
wind wind NN O O B-NP
blows blows VBZ O I-V B-VP
the the DT O O B-NP
whole whole JJ O O I-NP
puzzle puzzle NN O O I-NP
away away RB O O O
, , , O O O
the the DT O O B-NP
sense sense NN O O I-NP
of of IN O O O
dismay dismay NN O O B-NP
and and CC O O I-NP
panic panic NN O O I-NP
at at IN O O O
being being VBG O I-V B-VP
tricked tricked VBN O I-V B-VP
by by IN O O I-VP
fate fate NN O O I-VP
can can MD O O B-VP
drive drive VB O I-V B-VP
you you PRP O O B-NP
to to IN O O O
distraction distraction NN O O B-NP
. . . O O O

Lin Lin NNP B-PERSON O B-NP
Mei Mei NNP I-PERSON O I-NP
- - HYPH I-PERSON O I-NP
lun lun NNP I-PERSON O I-NP
's 's POS I-PERSON O I-NP
mother mother NN O O O
often often RB O O O
comes comes VBZ O I-V B-VP
to to TO O O B-VP
stay stay VB O I-V B-VP
, , , O O O
and and CC O O O
this this DT O O O
has has VBZ O I-V B-VP
done done VBN O I-V B-VP
much much RB O O I-VP
to to TO O O B-VP
lighten lighten VB O I-V B-VP
the the DT O O B-NP
burden burden NN O O I-NP
of of IN O O O
running running VBG O I-V B-VP
her her PRP$ O O B-NP
household household NN O O I-NP
. . . O O O

But But CC O O O
many many JJ O O B-NP
people people NNS O O I-NP
who who WP O O B-SBAR
arrive arrive VBP O I-V B-VP
in in IN O O I-VP
middle middle JJ O O B-NP
age age NN O O I-NP
without without IN O O O
the the DT O O B-NP
support support NN O I-V I-NP
of of IN O O O
a a DT O O B-NP
family family NN O O I-NP
can can MD O O B-VP
only only RB O O I-VP
try try VB O I-V B-VP
to to TO O O B-VP
weather weather VB O I-V B-VP
life life NN O O B-NP
's 's POS O O I-NP
storms storms NNS O O O
alone alone RB O O O
. . . O O O

Ms. Ms. NNP O O B-NP
Chiang Chiang NNP B-PERSON O I-NP
, , , O O O
still still RB O O B-ADJP
single single JJ O O I-ADJP
at at IN O O I-ADJP
46 46 CD B-DATE O B-NP
, , , O O O
is is VBZ O I-V B-VP
an an DT O O I-VP
example example NN O O I-VP
. . . O O O

When When WRB O O O
she she PRP O O O
worked worked VBD O I-V B-VP
as as IN O O I-VP
a a DT O O B-NP
PR PR NN O O I-NP
manager manager NN O O I-NP
for for IN O O O
foreign foreign JJ O O B-NP
companies companies NNS O O I-NP
such such JJ O O O
as as IN O O O
Hewlett Hewlett NNP B-ORG O B-NP
- - HYPH I-ORG O I-NP
Packard Packard NNP I-ORG O I-NP
and and CC O O O
Texas Texas NNP B-ORG O B-NP
Instruments Instruments NNP I-ORG O I-NP
, , , O O O
she she PRP O O O
was was VBD O I-V B-VP
always always RB O O I-VP
the the DT O O I-VP
highly highly RB O O B-ADJP
effective effective JJ O O I-ADJP
superwoman superwoman NN O O O
. . . O O O

But But CC O O O
she she PRP O O O
realized realized VBD O I-V B-VP
that that IN O O B-SBAR
under under IN O O I-SPAR
the the DT O O B-NP
dual dual JJ O O I-NP
pressure pressure NN O O I-NP
of of IN O O O
her her PRP$ O O B-NP
need need NN O I-V I-NP
for for IN O O O
career career NN O O B-NP
success success NN O I-V I-NP
and and CC O O O
her her PRP$ O O B-NP
unfulfilled unfulfilled JJ O O I-NP
emotional emotional JJ O O I-NP
needs needs NNS O I-V I-NP
, , , O O O
she she PRP O O O
was was VBD O I-V B-VP
approaching approaching VBG O I-V B-VP
a a DT O O B-NP
state state NN O O I-NP
of of IN O O O
psychological psychological JJ O O B-NP
collapse collapse NN O O I-NP
. . . O O O

Two Two CD B-DATE O B-NP
years years NNS I-DATE O I-NP
ago ago RB I-DATE O O
, , , O O O
she she PRP O O O
became became VBD O I-V B-VP
seriously seriously RB O O I-VP
depressed depressed JJ O O I-VP
. . . O O O

At At IN O O O
night night NN O O B-NP
she she PRP O O O
would would MD O O B-VP
toss toss VB O I-V B-VP
and and CC O O I-VP
turn turn VB O I-V I-VP
in in IN O O I-VP
bed bed NN O O B-NP
, , , O O O
but but CC O O O
the the DT O O O
worry worry NN O O O
that that IN O O B-SBAR
lack lack NN O O B-NP
of of IN O O O
sleep sleep NN O O B-NP
would would MD O O B-VP
make make VB O I-V B-VP
her her PRP O O I-VP
unable unable JJ O O I-VP
to to TO O O B-VP
get get VB O I-V B-VP
up up RP O O I-VP
in in IN O O I-VP
the the DT O O B-NP
morning morning NN O O I-NP
and and CC O O O
would would MD O O B-VP
affect affect VB O I-V B-VP
her her PRP$ O O B-NP
work work NN O O I-NP
performance performance NN O O I-NP
made made VBD O I-V B-VP
her her PRP O O I-VP
even even RB O O I-VP
less less RBR O O I-VP
able able JJ O O I-VP
to to TO O O B-VP
sleep sleep VB O I-V B-VP
. . . O O O

Years Years NNS O O B-NP
of of IN O O O
looking looking VBG O I-V B-VP
at at IN O O I-VP
a a DT O O B-NP
computer computer NN O O I-NP
screen screen NN O O I-NP
was was VBD O I-V B-VP
causing causing VBG O I-V B-VP
her her PRP$ O O I-VP
vision vision NN O O I-VP
to to TO O O B-VP
deteriorate deteriorate VB O I-V B-VP
rapidly rapidly RB O O I-VP
, , , O O O
and and CC O O O
due due IN O O O
to to IN O O O
working working VBG O I-V B-VP
in in IN O O I-VP
a a DT O O B-NP
sealed sealed JJ O O I-NP
high high JJ O O I-NP
- - HYPH O O I-NP
tech tech NN O O I-NP
office office NN O O I-NP
she she PRP O O O
was was VBD O I-V B-VP
always always RB O O I-VP
dogged dogged VBN O I-V B-VP
by by IN O O O
colds colds NNS O O O
, , , O O O
so so IN O O O
that that IN O O O
every every DT O O O
day day NN O O O
she she PRP O O O
felt felt VBD O I-V B-VP
under under IN O O I-VP
the the DT O O B-NP
weather weather NN O O I-NP
. . . O O O

Live Live VB O I-V B-VP
for for IN O O I-VP
today today NN O O B-NP

" " `` O O O
I I PRP O O O
asked asked VBD O I-V B-VP
myself myself PRP O O B-NP
, , , O O O
do do VB O I-V O
you you PRP O O O
really really RB O O O
want want VBP O I-V B-VP
to to TO O O B-VP
carry carry VB O I-V B-VP
on on RP O O I-VP
like like IN O O I-VP
this this DT O O B-NP
? ? . O O O

What What WP O O B-NP
matters matters VBZ O I-V B-VP
more more RBR O O I-VP
, , , O O O
your your PRP$ O O B-NP
work work NN O O I-NP
or or CC O O O
your your PRP$ O O B-NP
health health NN O O I-NP
? ? . O O O
" " '' O O O

Ms. Ms. NNP O O O
Chiang Chiang NNP B-PERSON O O
had had VBD O I-V B-VP
accumulated accumulated VBN O I-V B-VP
some some DT O O B-NP
savings savings NNS O O I-NP
during during IN O O O
her her PRP$ O O B-NP
many many JJ O O I-NP
years years NNS O O I-NP
at at IN O O O
work work NN O O B-NP
, , , O O O
but but CC O O O
for for IN O O O
the the DT B-DATE O B-NP
first first JJ I-DATE O I-NP
three three CD I-DATE O I-NP
months months NNS I-DATE O I-NP
after after IN O O O
she she PRP O O O
resigned resigned VBD O I-V B-VP
her her PRP$ O O B-NP
job job NN O O I-NP
she she PRP O O O
could could MD O O B-VP
not not RB O O I-VP
help help VB O I-V B-VP
a a DT O O B-NP
sense sense NN O O I-NP
of of IN O O O
panic panic NN O O B-NP
, , , O O O
feeling feeling VBG O I-V B-VP
anxious anxious JJ O O I-VP
that that IN O O B-SBAR
she she PRP O O I-SPAR
might might MD O O B-VP
be be VB O I-V B-VP
cast cast VBN O I-V B-VP
out out RP O O O
by by IN O O O
society society NN O O O
, , , O O O
and and CC O O O
also also RB O O B-VP
fearing fearing VBG O I-V I-VP
the the DT O O B-NP
accusing accusing VBG O I-V I-NP
looks looks NNS O O I-NP
of of IN O O O
her her PRP$ O O B-NP
friends friends NNS O O I-NP
and and CC O O I-NP
family family NN O O I-NP
. . . O O O

But But CC O O O
gradually gradually RB O O O
she she PRP O O O
began began VBD O I-V B-VP
to to TO O O B-VP
learn learn VB O I-V B-VP
to to TO O O B-VP
relax relax VB O O B-VP
and and CC O O O
let let VB O O B-VP
go go VB O I-V B-VP
. . . O O O

" " `` O O O
Zhuangzi Zhuangzi NNP B-PERSON O O
says says VBZ O I-V B-VP
that that IN O O B-SBAR
life life NN O O I-SPAR
is is VBZ O I-V B-VP
toil toil NN O O I-VP
and and CC O O O
that that IN O O B-SBAR
death death NN O O I-SPAR
is is VBZ O I-V B-VP
the the DT O O B-NP
time time NN O O I-NP
for for IN O O O
rest rest NN O O B-NP
, , , O O O
but but CC O O O
I I PRP O O O
do do VBP O I-V B-VP
n't n't RB O O I-VP
believe believe VB O I-V B-VP
all all PDT O O B-NP
that that DT O O I-NP
. . . O O O

It It PRP O O O
should should MD O O B-VP
n't n't RB O O I-VP
be be VB O I-V B-VP
that that DT O O I-VP
way way NN O O I-VP
! ! . O O O
" " '' O O O

After After IN O O O
three three CD B-DATE O B-NP
months months NNS I-DATE O I-NP
, , , O O O
Ms. Ms. NNP O O O
Chiang Chiang NNP B-PERSON O O
no no RB O O O
longer longer RB O O O
put put VBD O I-V B-VP
herself herself PRP O O B-NP
under under IN O O O
pressure pressure NN O O B-NP
, , , O O O
and and CC O O O
no no RB O O B-VP
longer longer RB O O I-VP
got got VBN O I-V I-VP
worked worked VBN O I-V B-VP
up up RP O O I-VP
about about IN O O I-VP
other other JJ O O B-NP
people people NNS O O I-NP
's 's POS O O I-NP
well well RB O O B-ADJP
- - HYPH O O I-ADJP
meaning meaning VBG O O I-ADJP
advice advice NN O O O
. . . O O O

Once Once IN O O O
she she PRP O O O
stopped stopped VBD O I-V B-VP
having having VBG O I-V B-VP
to to TO O O B-VP
get get VB O I-V B-VP
up up RP O O I-VP
early early RB O O I-VP
to to TO O O B-VP
go go VB O I-V B-VP
to to IN O O I-VP
work work NN O O B-NP
, , , O O O
her her PRP$ O O B-NP
anxiety anxiety NN O O I-NP
about about IN O O O
insomnia insomnia NN O O B-NP
decreased decreased VBD O I-V B-VP
greatly greatly RB O O I-VP
, , , O O O
and and CC O O O
when when WRB O O O
she she PRP O O O
was was VBD O I-V B-VP
able able JJ O O I-VP
to to TO O O B-VP
adjust adjust VB O I-V B-VP
her her PRP$ O O B-NP
living living NN O O I-NP
habits habits NNS O O I-NP
according according VBG O O O
to to IN O O O
her her PRP$ O O B-NP
own own JJ O O I-NP
needs needs NNS O I-V I-NP
, , , O O O
her her PRP$ O O O
depression depression NN O O O
cleared cleared VBD O I-V B-VP
up up RP O O I-VP
by by IN O O I-VP
itself itself PRP O O B-NP
. . . O O O

She She PRP O O O
began began VBD O I-V B-VP
decorating decorating VBG O I-V B-VP
her her PRP$ O O B-NP
flat flat JJ O O I-NP
, , , O O O
going going VBG O I-V B-VP
to to IN O O I-VP
the the DT O O B-NP
gym gym NN O O I-NP
, , , O O O
and and CC O O O
cooking cooking VBG O I-V B-VP
the the DT O O B-NP
food food NN O O I-NP
she she PRP O O I-SPAR
likes likes VBZ O I-V B-VP
, , , O O O
and and CC O O O
even even RB O O B-VP
just just RB O O I-VP
sitting sitting VBG O I-V I-VP
lost lost VBN O I-V B-VP
in in IN O O O
thought thought NN O O B-NP
, , , O O O
enjoying enjoying VBG O I-V B-VP
the the DT O O B-NP
empty empty JJ O O I-NP
spaces spaces NNS O O I-NP
in in IN O O O
life life NN O O B-NP
. . . O O O

In In IN O O O
particular particular JJ O O B-ADJP
, , , O O O
having having VBG O I-V B-VP
freed freed VBN O I-V B-VP
herself herself PRP O O B-NP
from from IN O O O
the the DT O O B-NP
barren barren JJ O O I-NP
existence existence NN O O I-NP
of of IN O O O
a a DT O O B-NP
" " `` O O I-NP
sexless sexless JJ O O I-NP
wage wage NN O O I-NP
slave slave NN O O I-NP
" " '' O O I-NP
she she PRP O O O
has has VBZ O I-V B-VP
begun begun VBN O I-V B-VP
to to TO O O B-VP
liberate liberate VB O I-V B-VP
her her PRP$ O O B-NP
emotional emotional JJ O O I-NP
side side NN O O I-NP
and and CC O O O
enjoy enjoy VB O I-V B-VP
the the DT O O B-NP
pleasure pleasure NN O O I-NP
of of IN O O O
being being VBG O I-V B-VP
a a DT O O I-VP
woman woman NN O O I-VP
. . . O O O

On On IN O O O
the the DT O O B-NP
subject subject NN O O I-NP
of of IN O O O
family family NN O O B-NP
affection affection NN O O I-NP
and and CC O O O
affairs affairs NNS O O B-NP
of of IN O O O
the the DT O O B-NP
heart heart NN O O I-NP
, , , O O O
Ms. Ms. NNP O O O
Chiang Chiang NNP B-PERSON O O
has has VBZ O I-V B-VP
also also RB O O I-VP
come come VBN O I-V B-VP
to to IN O O I-VP
a a DT O O B-NP
realization realization NN O I-V I-NP
. . . O O O

" " `` O O O
My My PRP$ O O O
mother mother NN O O O
died died VBD O I-V B-VP
young young JJ O O I-VP
, , , O O O
and and CC O O O
my my PRP$ O O O
father father NN O O O
always always RB O O O
regarded regarded VBD O I-V B-VP
us us PRP O O B-NP
three three CD B-CARDINAL O B-NP
children children NNS O O I-NP
as as IN O O O
bloodsuckers bloodsuckers NNS O O B-NP
, , , O O O
and and CC O O O
never never RB O O B-VP
showed showed VBD O I-V I-VP
us us PRP O O B-NP
any any DT O O B-NP
love love NN O I-V I-NP
. . . O O O
" " '' O O O

Because Because IN O O O
of of IN O O O
this this DT O O B-NP
, , , O O O
Ms. Ms. NNP O O O
Chiang Chiang NNP B-PERSON O O
left left VBD O I-V B-VP
home home NN O O B-NP
early early RB O O O
to to TO O O B-VP
live live VB O I-V B-VP
independently independently RB O O I-VP
. . . O O O

But But CC O O O
in in IN O O O
her her PRP$ O O B-NP
heart heart NN O O I-NP
, , , O O O
her her PRP$ O O B-NP
desire desire NN O O I-NP
for for IN O O O
love love NN O I-V B-NP
has has VBZ O I-V B-VP
never never RB O O I-VP
ceased ceased VBN O I-V B-VP
. . . O O O

Perhaps Perhaps RB O O O
the the DT O O B-NP
shadow shadow NN O O I-NP
of of IN O O O
her her PRP$ O O B-NP
childhood childhood NN O O I-NP
is is VBZ O I-V B-VP
behind behind IN O O I-VP
the the DT O O B-NP
setbacks setbacks NNS O O I-NP
in in IN O O O
her her PRP$ O O B-NP
love love NN O O I-NP
life life NN O O I-NP
, , , O O O
so so IN O O O
that that IN O O O
even even RB O O O
today today NN O O O
she she PRP O O O
is is VBZ O I-V B-VP
still still RB O O I-VP
single single JJ O O I-VP
. . . O O O

At At IN O O O
present present JJ O O B-ADJP
, , , O O O
Ms. Ms. NNP O O O
Chiang Chiang NNP B-PERSON O O
has has VBZ O I-V B-VP
a a DT O O B-NP
boyfriend boyfriend NN O O I-NP
ten ten CD B-DATE O B-NP
years years NNS I-DATE O I-NP
her her PRP$ O O O
junior junior JJ O O O
. . . O O O

" " `` O O O
We We PRP O O O
do do VBP O I-V B-VP
n't n't RB O O I-VP
constrain constrain VB O I-V B-VP
each each DT O O B-NP
other other JJ O O I-NP
or or CC O O O
force force VB O I-V B-VP
each each DT O O B-NP
other other JJ O O I-NP
into into IN O O O
anything anything NN O O B-NP
. . . O O O

We We PRP O O O
're 're VBP O I-V B-VP
only only RB O O I-VP
together together RB O O I-VP
when when WRB O O I-VP
we we PRP O O I-VP
really really RB O O I-VP
want want VBP O I-V B-VP
to to TO O O B-VP
be be VB O I-V B-VP
. . . O O O
" " '' O O O

The The DT O O B-NP
year year NN O O I-NP
before before IN O O O
last last JJ O O B-NP
when when WRB O O O
her her PRP$ O O O
father father NN O O O
was was VBD O I-V B-VP
