Joining Joining VBG O I-V O
develop develop VBP O I-V B-VP
Iraqi Iraqi JJ B-NORP O B-NP
security security NN O O I-NP
forces forces NNS O O I-NP
/. /. . O O O

we we PRP O O O
continue continue VBP O I-V B-VP
to to TO O O B-VP
give give VB O I-V B-VP
them them PRP O O B-NP
experience experience NN O O B-NP
/. /. . O O O

we we PRP O O O
connect connect VBP O I-V B-VP
the the DT O O B-NP
chain chain NN O O I-NP
of of IN O O O
command command NN O O B-NP
/. /. . O O O

we we PRP O O O
build build VBP O I-V B-VP
good good JJ O O B-NP
leadership leadership NN O O I-NP
/. /. . O O O

and and CC O O O
over over IN O O O
time time NN O O B-NP
they they PRP O O O
take take VBP O O B-VP
the the DT O O B-NP
lead lead NN O I-V I-NP
in in IN O O O
the the DT O O B-NP
counter-insurgency counter-insurgency NN O O I-NP
fight fight NN O I-V I-NP
/. /. . O O O

The The DT O O O
insurgents insurgents NNS O O O
ca ca MD O O B-VP
n't n't RB O O I-VP
beat beat VB O I-V B-VP
us us PRP O O B-NP
/. /. . O O O

we we PRP O O O
are are VBP O I-V B-VP
very very RB O O I-VP
strong strong JJ O O I-VP
militarily militarily RB O O I-VP
/. /. . O O O

there there EX O O O
seems seems VBZ O O B-VP
to to TO O O B-VP
be be VB O O B-VP
some some DT O O B-NP
notion notion NN O O I-NP
out out RB O O O
there there RB O O O
that that IN O O O
we we PRP O O O
're 're VBP O I-V B-VP
going going VBG O I-V B-VP
to to TO O O B-VP
be be VB O I-V B-VP
pushed pushed VBN O I-V B-VP
into into IN O O O
the the DT O O B-NP
sea sea NN O O I-NP
/. /. . O O O

That That DT O O O
's 's VBZ O I-V B-VP
not not RB O O I-VP
going going VBG O I-V B-VP
to to TO O O B-VP
be be VB O I-V B-VP
anything anything NN O O B-NP
even even RB O O B-ADJP
close close JJ O O I-ADJP
to to IN O O I-ADJP
what what WP O O I-ADJP
you you PRP O O I-ADJP
might might MD O O B-VP
see see VB O I-V B-VP
/. /. . O O O

But But CC O O O
I I PRP O O O
assume assume VBP O I-V B-VP
they they PRP O O I-SPAR
think think VBP O I-V B-VP
that that IN O O B-SBAR
if if IN O O I-SPAR
they they PRP O O I-SPAR
keep keep VBP O I-V B-VP
this this DT O O B-NP
drum drum NN O O I-NP
beat beat NN O I-V I-NP
this this DT O O B-NP
deadly deadly JJ O O I-NP
series series NN O O I-NP
of of IN O O O
suicide suicide NN O O B-NP
bombings bombings NNS O O I-NP
IED's IED's NNS O O B-NP
improvised improvised VBN O I-V B-NP
explosive explosive JJ O O I-NP
devices devices NNS O O I-NP
, , , O O O
if if IN O O O
they they PRP O O O
just just RB O O O
keep keep VBP O I-V B-VP
killing killing VBG O I-V B-VP
a a DT O O B-NP
lot lot NN O O I-NP
of of IN O O O
individuals individuals NNS O O B-NP
Americans Americans NNPS B-NORP O B-NP
and and CC O O I-NP
Iraqis Iraqis NNPS B-NORP O I-NP
, , , O O O
eventually eventually RB O O O
the the DT O O O
American American JJ B-NORP O O
public public NN O O O
will will MD O O B-VP
get get VB O I-V B-VP
fed fed VBN O I-V B-VP
up up RP O O I-VP
and and CC O O O
the the DT O O O
US US NNP B-GPE O O
will will MD O O B-VP
pull pull VB O I-V B-VP
out out RP O O I-VP
/. /. . O O O

Look Look VB O I-V B-VP
/. /. . O O O

there there EX O O O
's 's VBZ O I-V B-VP
only only RB B-CARDINAL O B-NP
one one CD I-CARDINAL O I-NP
way way NN O O I-NP
for for IN O O I-SPAR
the the DT O O I-SPAR
insurgents insurgents NNS O O I-SPAR
to to TO O O B-VP
win win VB O I-V B-VP
/. /. . O O O

that that DT O O O
's 's VBZ O I-V B-VP
to to TO O O B-VP
drive drive VB O I-V B-VP
us us PRP O O B-NP
out out RB O O O
before before IN O O O
the the DT O O O
Iraqis Iraqis NNPS B-NORP O O
are are VBP O I-V B-VP
ready ready JJ O O I-VP
to to TO O O B-VP
assume assume VB O I-V B-VP
the the DT O O B-NP
battle battle NN O O I-NP
space space NN O O I-NP
/. /. . O O O

If If IN O O O
that that DT O O O
's 's VBZ O I-V B-VP
what what WP O O I-VP
happens happens VBZ O I-V B-VP
they they PRP O O O
could could MD O O B-VP
win win VB O I-V B-VP
/. /. . O O O

but but CC O O O
it it PRP O O B-NP
's 's VBZ O I-V B-VP
very very RB O O I-VP
very very RB O O I-VP
clear clear JJ O O I-VP
to to IN O O I-VP
me me PRP O O B-NP
that that IN O O B-SBAR
we we PRP O O I-SPAR
're 're VBP O I-V B-VP
going going VBG O I-V B-VP
to to TO O O B-VP
stay stay VB O I-V B-VP
the the DT O O B-NP
course course NN O O I-NP
, , , O O O
that that IN O O B-SBAR
we we PRP O O I-SPAR
're 're VBP O I-V B-VP
going going VBG O I-V B-VP
to to TO O O B-VP
build build VB O I-V B-VP
Iraqi Iraqi JJ B-NORP O B-NP
security security NN O O I-NP
capacity capacity NN O O I-NP
, , , O O O
that that IN O O B-SBAR
the the DT O O I-SPAR
Iraqi Iraqi NNPS B-NORP O I-SPAR
are are VBP O I-V B-VP
serious serious JJ O O I-VP
about about IN O O I-VP
being being VBG O I-V B-VP
partners partners NNS O O B-NP
in in IN O O O
this this DT O O B-NP
effort effort NN O O I-NP
and and CC O O O
they they PRP O O O
're 're VBP O I-V B-VP
very very RB O O I-VP
serious serious JJ O O I-VP
about about IN O O I-VP
taking taking VBG O I-V B-VP
over over RP O O I-VP
the the DT O O B-NP
effort effort NN O O I-NP
/. /. . O O O

The The DT O O O
insurgents insurgents NNS O O O
ca ca MD O O B-VP
n't n't RB O O I-VP
win win VB O I-V B-VP
/. /. . O O O

The The DT O O B-NP
vice vice NNP O O I-NP
president president NNP O O I-NP
Dick Dick NNP B-PERSON O B-NP
Cheney Cheney NNP I-PERSON O I-NP
recently recently RB O O O
said said VBD O I-V B-VP
that that IN O O B-SBAR
the the DT O O I-SPAR
insurgency insurgency NN O O I-SPAR
is is VBZ O I-V B-VP
now now RB O O I-VP
in in IN O O I-VP
its its PRP$ O O B-NP
last last JJ O O I-NP
throes throes NNS O O I-NP
/. /. . O O O

I I PRP O O O
pressed pressed VBD O I-V B-VP
him him PRP O O B-NP
on on IN O O O
that that DT O O B-NP
issue issue NN O O I-NP
when when WRB O O O
I I PRP O O O
interviewed interviewed VBD O I-V B-VP
him him PRP O O B-NP
earlier earlier RBR B-DATE O O
this this DT I-DATE O O
week week NN I-DATE O O
/. /. . O O O

Here Here RB O O O
was was VBD O I-V B-VP
his his PRP$ O O B-NP
response response NN O I-V I-NP
in in IN O O O
part part NN O O B-NP
/. /. . O O O

If If IN O O O
you you PRP O O O
look look VBP O I-V B-VP
at at IN O O I-VP
what what WP O O I-VP
the the DT O O I-VP
dictionary dictionary JJ O O I-VP
says says VBZ O I-V B-VP
about about IN O O O
throes throes NNS O O B-NP
it it PRP O O O
can can MD O O B-VP
still still RB O O I-VP
be be VB O I-V B-VP
a a DT O O B-NP
violent violent JJ O O I-NP
period period NN O O I-NP
the the DT O O B-NP
throes throes NNS O O I-NP
of of IN O O O
a a DT O O B-NP
revolution revolution NN O O I-NP
/. /. . O O O

Is Is VBZ O I-V O
the the DT O O O
insurgency insurgency NN O O O
right right RB O O O
now now RB O O O
in in IN O O O
its its PRP$ O O B-NP
last last JJ O O I-NP
throes throes NNS O O I-NP
/? /? . O O O

The The DT O O O
insurgency insurgency NN O O O
is is VBZ O I-V B-VP
in in IN O O I-VP
a a DT O O B-NP
no no DT O O I-NP
- - HYPH O O I-NP
win win NN O I-V I-NP
position position NN O O I-NP
/. /. . O O O

The The DT O O O
insurgency insurgency NN O O O
can can MD O O B-VP
cause cause VB O I-V B-VP
casualties casualties NNS O O B-NP
/. /. . O O O

They They PRP O O O
can can MD O O B-VP
grab grab VB O I-V B-VP
headlines headlines NNS O O B-NP
/. /. . O O O

But But CC O O O
as as RB O O O
long long RB O O O
as as IN O O B-SBAR
the the DT O O I-SPAR
politics politics NNS O O I-SPAR
move move VBP O I-V B-VP
forward forward RB O O I-VP
in in IN O O I-VP
a a DT O O B-NP
positive positive JJ O O I-NP
direction direction NN O O I-NP
that that WDT O O B-SBAR
is is VBZ O I-V B-VP
considered considered VBN O I-V B-VP
to to TO O O B-VP
be be VB O I-V B-VP
legitimate legitimate JJ O O I-VP
by by IN O O O
the the DT O O B-NP
majority majority NN O O I-NP
of of IN O O O
the the DT O O B-NP
Iraqi Iraqi JJ B-NORP O I-NP
people people NNS O O I-NP
and and CC O O O
as as RB O O O
long long RB O O O
as as IN O O B-SBAR
Iraqi Iraqi JJ B-NORP O I-SPAR
security security NN O O I-SPAR
forces forces NNS O O I-SPAR
continue continue VBP O I-V B-VP
to to TO O O B-VP
develop develop VB O I-V B-VP
at at IN O O I-VP
the the DT O O B-NP
rate rate NN O O I-NP
that that IN O O I-SPAR
they they PRP O O I-SPAR
're 're VBP O I-V B-VP
developing developing VBG O I-V B-VP
and and CC O O O
as as RB O O O
long long RB O O O
as as IN O O B-SBAR
American American JJ B-NORP O I-SPAR
forces forces NNS O O I-SPAR
continue continue VBP O I-V B-VP
to to TO O O B-VP
stay stay VB O I-V B-VP
there there RB O O I-VP
to to TO O O B-VP
provide provide VB O I-V B-VP
the the DT O O B-NP
strength strength NN O O I-NP
for for IN O O O
those those DT O O B-NP
Iraqi Iraqi JJ B-NORP O I-NP
forces forces NNS O O I-NP
as as IN O O O
they they PRP O O O
develop develop VBP O I-V B-VP
we we PRP O O O
are are VBP O I-V B-VP
after after RB O O I-VP
all all RB O O I-VP
the the DT O O B-NP
shield shield NN O O I-NP
behind behind IN O O B-SBAR
which which WDT O O I-SPAR
politics politics NN O O I-SPAR
takes takes VBZ O I-V B-VP
place place NN O O B-NP
the the DT O O O
insurgency insurgency NN O O O
wo wo MD O O B-VP
n't n't RB O O I-VP
make make VB O I-V B-VP
it it PRP O O B-NP
/. /. . O O O

There There EX O O O
's 's VBZ O I-V B-VP
been been VBN O I-V B-VP
discussion discussion NN O O B-NP
already already RB O O O
as as IN O O O
you you PRP O O O
well well RB O O O
know know VBP O I-V B-VP
of of IN O O O
a a DT O O O
quagmire quagmire NN O O O
emerging emerging VBG O I-V B-VP
in in IN O O I-VP
Iraq Iraq NNP B-GPE O B-NP
/. /. . O O O

Senator Senator NNP O O O
Kennedy Kennedy NNP B-PERSON O O
suggested suggested VBD O I-V B-VP
there there EX O O I-SPAR
was was VBD O I-V B-VP
a a DT O O I-VP
quagmire quagmire NN O O I-VP
/. /. . O O O

the the DT O O B-NP
defense defense NN O O I-NP
secretary secretary NN O O I-NP
Donald Donald NNP B-PERSON O B-NP
Rumsfeld Rumsfeld NNP I-PERSON O I-NP
insists insists VBZ O I-V B-VP
there there EX O O I-SPAR
is is VBZ O I-V B-VP
no no DT O O I-VP
quagmire quagmire NN O O I-VP
/. /. . O O O

listen listen VB O I-V B-VP
to to IN O O I-VP
this this DT O O B-NP
exchange exchange NN O I-V I-NP
that that WDT O O B-SBAR
they they PRP O O I-SPAR
had had VBD O I-V B-VP
/. /. . O O O

We We PRP O O O
are are VBP O I-V B-VP
in in IN O O I-VP
serious serious JJ O O B-NP
trouble trouble NN O O I-NP
in in IN O O O
Iraq Iraq NNP B-GPE O B-NP
/. /. . O O O

and and CC O O O
this this DT O O O
war war NN O I-V O
has has VBZ O I-V B-VP
been been VBN O I-V B-VP
consistently consistently RB O O I-VP
and and CC O O I-VP
grossly grossly RB O O I-VP
mismanaged mismanaged VBN O I-V B-VP
/. /. . O O O

And And CC O O O
we we PRP O O O
are are VBP O I-V B-VP
now now RB O O I-VP
in in IN O O I-VP
a a DT O O B-NP
seemingly seemingly RB O O B-ADJP
intractable intractable JJ O O I-ADJP
quagmire quagmire NN O O O
/. /. . O O O

Our Our PRP$ O O O
troops troops NNS O O O
are are VBP O I-V B-VP
dying dying VBG O I-V B-VP
/. /. . O O O

And And CC O O O
there there EX O O O
really really RB O O O
is is VBZ O I-V B-VP
no no DT O O B-NP
end end NN O I-V I-NP
in in IN O O O
sight sight NN O O B-NP
/. /. . O O O

There There EX O O O
is is VBZ O I-V B-VP
n't n't RB O O I-VP
a a DT O O B-NP
person person NN O O I-NP
at at IN O O O
this this DT O O B-NP
table table NN O O I-NP
who who WP O O B-SBAR
agrees agrees VBZ O I-V B-VP
with with IN O O I-VP
you you PRP O O B-NP
that that IN O O B-SBAR
we we PRP O O I-SPAR
're 're VBP O I-V B-VP
in in IN O O I-VP
a a DT O O B-NP
quagmire quagmire NN O O I-NP
and and CC O O O
that that IN O O B-SBAR
there there EX O O I-SPAR
's 's VBZ O I-V B-VP
no no DT O O B-NP
end end NN O I-V I-NP
in in IN O O O
sight sight NN O O B-NP
/. /. . O O O

Give Give VB O I-V B-VP
us us PRP O O B-NP
your your PRP$ O O B-NP
assessment assessment NN O I-V I-NP
/. /. . O O O

It It PRP O O B-NP
's 's VBZ O O B-VP
very very RB O O I-VP
interesting interesting JJ O O I-VP
that that IN O O I-VP
we we PRP O O I-VP
testified testified VBD O I-V B-VP
on on IN O O I-VP
Capital Capital NNP B-LOC O B-NP
Hill Hill NNP I-LOC O I-NP
for for IN O O O
about about RB B-TIME O B-NP
nine nine CD I-TIME O I-NP
hours hours NNS I-TIME O I-NP
and and CC O O O
we we PRP O O O
take take VBP O I-V B-VP
the the DT O O B-NP
nine nine CD B-TIME O I-NP
second second NN I-TIME O I-NP
sound sound NN O O I-NP
bites bites NNS O O I-NP
out out RP O O O
that that WDT O O O
seem seem VBP O O B-VP
to to TO O O B-VP
get get VB O I-V B-VP
the the DT O O B-NP
most most JJS O O I-NP
headlines headlines NNS O O I-NP
/. /. . O O O

But But CC O O O
our our PRP$ O O O
message message NN O O O
was was VBD O I-V B-VP
pretty pretty RB O O I-VP
clear clear JJ O O I-VP
across across IN O O I-VP
the the DT O O B-NP
board board NN O O I-NP
/. /. . O O O

We We PRP O O O
're 're VBP O I-V B-VP
making making VBG O O B-VP
progress progress NN O I-V B-NP
/. /. . O O O

The The DT O O O
insurgents insurgents NNS O O O
ca ca MD O O B-VP
n't n't RB O O I-VP
win win VB O I-V B-VP
/. /. . O O O

We We PRP O O O
're 're VBP O I-V B-VP
the the DT O O B-NP
shield shield NN O O I-NP
behind behind IN O O B-SBAR
which which WDT O O I-SPAR
politics politics NNS O O B-NP
and and CC O O O
the the DT O O B-NP
develop develop NN O O I-NP
of of IN O O O
Iraqi Iraqi JJ B-NORP O B-NP
security security NN O O I-NP
forces forces NNS O O I-NP
will will MD O O B-VP
take take VB O I-V B-VP
place place NN O O B-NP
and and CC O O O
eventually eventually RB O O O
be be VB O I-V B-VP
decisive decisive JJ O O I-VP
in in IN O O O
that that IN O O O
we we PRP O O O
're 're VBP O I-V B-VP
in in IN O O I-VP
a a DT O O B-NP
partnership partnership NN O O I-NP
with with IN O O O
the the DT O O B-NP
Iraqi Iraqi JJ B-NORP O I-NP
people people NNS O O I-NP
/. /. . O O O

People People NNS O O O
seem seem VBP O I-V B-VP
to to TO O O B-VP
think think VB O I-V B-VP
we we PRP O O I-SPAR
're 're VBP O I-V B-VP
fighting fighting VBG O I-V B-VP
against against IN O O I-VP
Iraqis Iraqis NNPS B-NORP O B-NP
/. /. . O O O

Well Well UH O O O
there there EX O O O
are are VBP O I-V B-VP
some some DT O O B-NP
small small JJ O O I-NP
number number NN O O I-NP
of of IN O O O
insurgents insurgents NNS O O B-NP
that that WDT O O B-SBAR
we we PRP O O I-SPAR
're 're VBP O I-V B-VP
fighting fighting VBG O I-V B-VP
against against IN O O I-VP
/. /. . O O O

But But CC O O O
we we PRP O O O
're 're VBP O I-V B-VP
fighting fighting VBG O I-V B-VP
with with IN O O I-VP
a a DT O O B-ADJP
lot lot NN O O I-ADJP
more more JJR O O I-ADJP
Iraqis Iraqis NNPS B-NORP O O
day day NN O O B-NP
by by IN O O O
day day NN O O B-NP
/. /. . O O O

And And CC O O O
they they PRP O O O
're 're VBP O I-V B-VP
giving giving VBG O I-V B-VP
their their PRP$ O O B-NP
lives lives NNS O O I-NP
in in IN O O O
the the DT O O B-NP
defense defense NN O O I-NP
of of IN O O O
their their PRP$ O O B-NP
country country NN O O I-NP
/. /. . O O O

This This DT O O O
is is VBZ O I-V B-VP
not not RB O O I-VP
a a DT O O I-VP
quagmire quagmire NN O O I-VP
/. /. . O O O

it it PRP O O O
is is VBZ O I-V B-VP
a a DT O O I-VP
marathon marathon NN O O I-VP
/. /. . O O O

and and CC O O O
we we PRP O O O
're 're VBP O I-V B-VP
at at IN O O I-VP
about about RB O O B-NP
the the DT O O I-NP
twenty twenty CD B-ORDINAL O B-ADJP
- - HYPH I-ORDINAL O I-ADJP
first first JJ I-ORDINAL O I-ADJP
mile mile NN O O O
/. /. . O O O

and and CC O O O
we we PRP O O O
just just RB O O O
need need VBP O I-V B-VP
to to TO O O B-VP
not not RB O O I-VP
hit hit VB O I-V B-VP
the the DT O O B-NP
wall wall NN O O I-NP
/. /. . O O O

We We PRP O O O
need need VBP O I-V B-VP
to to TO O O B-VP
get get VB O I-V B-VP
through through RB O O I-VP
till till IN O O I-VP
the the DT O O B-NP
end end NN O I-V I-NP
/. /. . O O O

How How WRB O O O
many many JJ O O O
insurgents insurgents NNS O O O
are are VBP O I-V O
there there EX O O O
/? /? . O O O

During During IN O O O
the the DT O O B-NP
testimony testimony NN O O I-NP
you you PRP O O O
heard heard VBD O I-V B-VP
that that IN O O B-SBAR
the the DT O O I-SPAR
maximum maximum JJ O O I-SPAR
number number NN O O I-SPAR
was was VBD O I-V B-VP
about about RB B-CARDINAL O I-VP
twenty twenty CD I-CARDINAL O I-VP
thousand thousand CD I-CARDINAL O I-VP
/. /. . O O O

George George NNP B-PERSON O O
Casey Casey NNP I-PERSON O O
said said VBD O I-V B-VP
one one CD B-PERCENT O B-NP
- - HYPH I-PERCENT O I-NP
tenth tenth NN I-PERCENT O I-NP
of of IN I-PERCENT O I-NP
one one CD I-PERCENT O I-NP
percent percent NN I-PERCENT O I-NP
/. /. . O O O

But But CC O O O
you you PRP O O O
got got VBP O I-V B-VP
to to TO O O B-VP
understand understand VB O I-V B-VP
there there EX O O I-SPAR
were were VBD O I-V B-VP
committed committed VBN O I-V I-VP
people people NNS O O I-VP
/. /. . O O O

There There EX O O O
are are VBP O I-V B-VP
people people NNS O O B-NP
that that WDT O O B-SBAR
support support VBP O I-V B-VP
the the DT O O B-NP
insurgency insurgency NN O O I-NP
/. /. . O O O

When When WRB O O O
politics politics NNS O O O
move move VBP O I-V B-VP
in in IN O O I-VP
different different JJ O O B-NP
directions directions NNS O O I-NP
the the DT O O O
numbers numbers NNS O O O
go go VBP O I-V B-VP
up up RB O O I-VP
/. /. . O O O

they they PRP O O O
go go VBP O I-V B-VP
down down RB O O I-VP
/. /. . O O O

uh uh UH O O O
but but CC O O O
there there EX O O O
's 's VBZ O I-V B-VP
probably probably RB O O I-VP
about about RB B-CARDINAL O B-NP
a a DT I-CARDINAL O I-NP
thousand thousand CD I-CARDINAL O I-NP
foreign foreign JJ O O I-NP
fighters fighters NNS O O I-NP
and and CC O O O
about about RB O O B-NP
somewhere somewhere RB B-CARDINAL O I-NP
less less JJR I-CARDINAL O I-NP
than than IN I-CARDINAL O I-NP
ten ten CD I-CARDINAL O I-NP
thousand thousand CD I-CARDINAL O I-NP
committed committed JJ O O I-NP
insurgents insurgents NNS O O I-NP
in in IN O O O
the the DT O O B-NP
field field NN O O I-NP
most most JJS O O B-SBAR
of of IN O O I-SPAR
which which WDT O O I-SPAR
are are VBP O I-V B-VP
in in IN O O I-VP
the the DT O O B-NP
uh uh UH O O I-NP
mostly mostly RB O O B-ADJP
western western JJ O O I-ADJP
part part NN O O O
of of IN O O O
Iraq Iraq NNP B-GPE O B-NP
area area NN O O I-NP
and and CC O O O
uh uh UH O O O
to to IN O O B-VP
a a DT O O B-NP
certain certain JJ O O I-NP
extent extent NN O O I-NP
in in IN O O O
Baghdad Baghdad NNP B-GPE O B-NP
/. /. . O O O

They They PRP O O O
ca ca MD O O B-VP
n't n't RB O O I-VP
beat beat VB O I-V B-VP
the the DT O O B-NP
Iraqi Iraqi JJ B-NORP O I-NP
security security NN O O I-NP
forces forces NNS O O I-NP
/. /. . O O O

They They PRP O O O
can can MD O O B-VP
cause cause VB O I-V B-VP
casualties casualties NNS O O B-NP
/. /. . O O O

They They PRP O O O
do do VBP O I-V B-VP
n't n't RB O O I-VP
really really RB O O I-VP
go go VB O I-V B-VP
after after IN O O I-VP
the the DT O O B-NP
Iraqi Iraqi JJ B-NORP O I-NP
security security NN O O I-NP
forces forces NNS O O I-NP
/. /. . O O O

they they PRP O O O
go go VBP O I-V B-VP
after after IN O O I-VP
civilians civilians NNS O O B-NP
/. /. . O O O

I I PRP O O O
mean mean VBP O I-V B-VP
this this DT O O O
is is VBZ O I-V B-VP
the the DT O O B-NP
most most RBS O O B-ADJP
cynical cynical JJ O O I-ADJP
strategy strategy NN O O O
I I PRP O O I-SPAR
've 've VBP O I-V B-VP
ever ever RB O O I-VP
seen seen VBN O I-V B-VP
/. /. . O O O

They They PRP O O O
ca ca MD O O B-VP
n't n't RB O O I-VP
be be VB O I-V B-VP
successful successful JJ O O I-VP
/. /. . O O O

they they PRP O O O
ca ca MD O O B-VP
n't n't RB O O I-VP
win win VB O I-V B-VP
/. /. . O O O

The The DT O O B-NP
uh uh UH O O I-NP
ranking ranking NN O O I-NP
democrat democrat NN B-NORP O I-NP
on on IN O O O
the the DT O O B-NP
senate senate NNP O O I-NP
foreign foreign NNP O O I-NP
relations relations NNPS O O I-NP
committee committee NNP O O I-NP
Joe Joe NNP B-PERSON O B-NP
Biden Biden NNP I-PERSON O I-NP
was was VBD O I-V B-VP
just just RB O O B-ADJP
in in IN O O O
Iraq Iraq NNP B-GPE O B-NP
/. /. . O O O

He He PRP O O O
came came VBD O I-V B-VP
back back RB O O I-VP
gave gave VBD O I-V B-VP
a a DT O O B-NP
speech speech NN O I-V I-NP
in in IN O O O
Washington Washington NNP B-GPE O B-NP
this this DT B-DATE O O
week week NN I-DATE O O
/. /. . O O O

He He PRP O O O
said said VBD O I-V B-VP
of of IN O O I-SPAR
the the DT O O B-NP
hundred hundred CD B-CARDINAL O I-NP
or or CC I-CARDINAL O I-NP
so so RB I-CARDINAL O I-NP
Iraqi Iraqi JJ B-NORP O I-NP
battalions battalions NNS O O I-NP
that that WDT O O B-SBAR
you you PRP O O I-SPAR
're 're VBP O I-V B-VP
training training VBG O I-V B-VP
only only RB O O B-NP
three three CD B-CARDINAL O I-NP
of of IN O O O
them them PRP O O B-NP
right right RB O O O
now now RB O O O
are are VBP O I-V B-VP
fully fully RB O O I-VP
capable capable JJ O O I-VP
of of IN O O I-VP
going going VBG O I-V B-VP
out out RB O O I-VP
and and CC O O O
are are VBP O I-V B-VP
battle battle NN O O B-ADJP
tested tested JJ O O I-ADJP
and and CC O O O
battle battle NN O O B-ADJP
ready ready JJ O O I-ADJP
/. /. . O O O

is is VBZ O I-V O
that that DT O O O
true true JJ O O O
/? /? . O O O

Well Well UH O O O
he he PRP O O O
was was VBD O I-V B-VP
shown shown VBN O I-V B-VP
a a DT O O B-NP
chart chart NN O O I-NP
/. /. . O O O

and and CC O O O
you you PRP O O O
can can MD O O B-VP
always always RB O O I-VP
look look VB O I-V B-VP
at at IN O O I-VP
a a DT O O B-NP
chart chart NN O O I-NP
differently differently RB O O O
/. /. . O O O

And And CC O O O
the the DT O O O
chart chart NN O O O
said said VBD O I-V B-VP
that that IN O O B-SBAR
three three CD B-CARDINAL O I-SPAR
battalions battalions NNS O O I-SPAR
were were VBD O I-V B-VP
theoretically theoretically RB O O B-ADJP
independent independent JJ O O I-ADJP
capable capable JJ O O B-ADJP
of of IN O O I-ADJP
independent independent JJ O O B-NP
operations operations NNS O O I-NP
/. /. . O O O

that that DT O O O
's 's VBZ O I-V B-VP
not not RB O O I-VP
really really RB O O I-VP
a a DT O O B-NP
good good JJ O O I-NP
description description NN O I-V I-NP
of of IN O O O
what what WP O O O
the the DT O O O
Iraqi Iraqi JJ B-NORP O O
armed armed JJ O O O
forces forces NNS O O O
are are VBP O I-V B-VP
doing doing VBG O I-V B-VP
/. /. . O O O

Up Up IN O O O
in in IN O O O
the the DT O O B-NP
North North NN B-LOC O I-NP
there there EX O O O
's 's VBZ O I-V B-VP
two two CD B-CARDINAL O B-NP
divisions divisions NNS O O I-NP
that that WDT O O B-SBAR
are are VBP O I-V B-VP
fighting fighting VBG O I-V B-VP
in in IN O O I-VP
the the DT O O B-NP
area area NN O O I-NP
/. /. . O O O

there there EX O O O
's 's VBZ O I-V B-VP
a a DT O O B-NP
division division NN O O I-NP
that that WDT O O B-SBAR
is is VBZ O I-V B-VP
fighting fighting VBG O I-V B-VP
down down RB O O I-VP
in in IN O O I-VP
the the DT O O B-NP
Baghdad Baghdad NNP B-GPE O I-NP
area area NN O O I-NP
/. /. . O O O

there there EX O O O
is is VBZ O O B-VP
a a DT O O B-NP
growing growing VBG O I-V I-NP
capability capability NN O O I-NP
of of IN O O O
the the DT O O B-NP
Iraqi Iraqi JJ B-NORP O I-NP
security security NN O O I-NP
forces forces NNS O O I-NP
to to TO O O B-VP
be be VB O I-V B-VP
more more RBR O O I-VP
and and CC O O I-VP
more more RBR O O I-VP
effective effective JJ O O I-VP
against against IN O O I-VP
the the DT O O B-NP
insurgency insurgency NN O O I-NP
/. /. . O O O

and and CC O O O
we we PRP O O O
should should MD O O B-VP
not not RB O O I-VP
underestimate underestimate VB O I-V B-VP
their their PRP$ O O B-NP
improvement improvement NN O I-V I-NP
/. /. . O O O

On On IN O O O
the the DT O O B-NP
other other JJ O O I-NP
hand hand NN O O I-NP
they they PRP O O O
're 're VBP O I-V B-VP
not not RB O O I-VP
ready ready JJ O O I-VP
to to TO O O B-VP
stand stand VB O I-V B-VP
alone alone RB O O I-VP
yet yet RB O O I-VP
/. /. . O O O

but but CC O O O
they they PRP O O O
will will MD O O B-VP
be be VB O I-V B-VP
/. /. . O O O

Just Just RB O O O
ahead ahead RB O O O
more more JJR O O B-NP
of of IN O O O
my my PRP$ O O B-NP
conversation conversation NN O O I-NP
with with IN O O O
General General NNP O O B-NP
Abizaid Abizaid NNP B-PERSON O I-NP
including including VBG O I-V O
his his PRP$ O O B-NP
assessment assessment NN O I-V I-NP
of of IN O O O
the the DT O O B-NP
morale morale NN O O I-NP
of of IN O O O
US US NNP B-GPE O B-NP
troops troops NNS O O I-NP
in in IN O O O
Iraq Iraq NNP B-GPE O B-NP
and and CC O O O
around around IN O O O
the the DT B-LOC O B-NP
middle middle NNP I-LOC O I-NP
east east NNP I-LOC O I-NP
/. /. . O O O

Then Then RB O O O
we we PRP O O O
'll 'll MD O O B-VP
hear hear VB O I-V B-VP
from from IN O O I-VP
a a DT O O B-NP
key key JJ O O I-NP
US US NNP B-GPE O I-NP
lawmaker lawmaker NN O O I-NP
who who WP O O B-SBAR
's 's VBZ O I-V B-VP
questioning questioning VBG O I-V B-VP
the the DT O O B-NP
strategy strategy NN O O I-NP
in in IN O O O
Iraq Iraq NNP B-GPE O B-NP
democratic democratic JJ O O B-NP
senator senator NN O O I-NP
Karl Karl NNP B-PERSON O I-NP
Levin Levin NNP I-PERSON O I-NP
/. /. . O O O

Plus Plus CC O O O
Lebanese Lebanese JJ B-NORP O B-NP
president president NN O O I-NP
Emile Emile NNP B-PERSON O B-NP
Lahoud Lahoud NNP I-PERSON O I-NP
talks talks VBZ O I-V B-VP
about about IN O O I-VP
the the DT O O B-NP
political political JJ O O I-NP
unrest unrest NN O O I-NP
in in IN O O O
his his PRP$ O O B-NP
country country NN O O I-NP
and and CC O O O
what what WP O O O
